SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,184.18,NaN,3.6681,0.546575108,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.15,0.1840369,0.07859734,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,185.405,NaN,3.69,0.569397737,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.31,0.20315536,0.30007838,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,187.115,NaN,3.7202,0.606739442,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.42,0.25071181,0.55718882,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,188.99,NaN,3.7563,0.649471414,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.47,0.2886622,0.90080525,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,191.59,NaN,3.8003,0.615930215,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,NaN,0.3804002,1.12850473,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,191.61,NaN,3.8006,0.620796775,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.8,0.30887448,1.01649993,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,194.97,NaN,3.854,0.656217713,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.53,0.36273411,0.91113451,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,197.35,NaN,3.9382,0.585214565,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.15,0.20815313,0.2662693,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,197.815,NaN,3.9534,0.620648696,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.38,0.26934822,0.52071243,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,198.67,NaN,3.9757,0.55134798,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.13,0.20217332,0.04646043,0
